group,is_viral_proxy,txt_title_has_mention,txt_title_has_question,txt_title_has_hashtag,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11,schnitt_frequenz,durchschnittliche_bewegung,anzahl_frames,video_dauer_sek,ist_person_prominent,ist_tier_sichtbar,avg_objekte_pro_frame,avg_gesichter_pro_frame,dominante_emotion,ist_text_eingeblendet,text_sentiment_compound,video_kategorie,is_viral
normal,0,1,0,0,117.45383522727272,0.0805540829896926,0.0545489713549613,2747.1608596812594,1901.7562289590396,2996.645567543535,1029.694879725425,0.9612582781456952,0.0991040359015557,0.1044440685745759,0.093222952594264,0.0989000969088992,0.100000419598145,0.0970709002851794,0.0981526102274137,0.0965553374845755,0.117181171697401,0.1134397186617283,0.0974724618233412,0.1064527708071948,0.0219780219780219,6.699806,91,91.0,1,0,3.6,3.8,happy,1,0.9724,Comedy,0
normal,0,0,0,0,129.19921875,0.1522010713815689,0.0666326135396957,2624.9745613181785,1559.0381360364954,3358.6964771480093,1092.2766505203135,0.9911373707533236,0.1049252947288784,0.1102212361735248,0.0807908680114328,0.099686771036751,0.085625480266093,0.0901802213661533,0.0917423569298086,0.0593767326072219,0.0874047761429084,0.0604903795216108,0.0796345743349979,0.0872774072842206,0.0,11.96112,42,42.0,1,0,12.4,15.8,sad,1,0.0,Fashion,0
normal,0,0,0,0,93.9630681818182,0.1607860475778579,0.0448590666055679,1393.758780529481,330.43227700501103,1990.2428725246104,376.8456516778376,1.0,0.0876105305508277,0.0852880365225002,0.0784941860410266,0.075651029916301,0.072725501064637,0.0604181545657207,0.0552853332890376,0.0556592863832562,0.062430423373459,0.0575166925910011,0.0575027065779718,0.0763302925156633,0.1818181818181818,7.159359,22,22.0,1,0,2.4,1.2,sad,1,0.0,Gaming,0
top,1,1,0,0,135.99917763157896,0.0266829971224069,0.0321632251143455,2234.0401850844855,1547.7320457298244,2582.71194428344,986.9628089543916,0.9809554902600937,0.1022030986285401,0.0983876675371784,0.0985545411414639,0.1093522967739073,0.1115737523232351,0.1164900858679604,0.1101710355345849,0.1135699449662651,0.1057725439246727,0.1068329717080043,0.1057305849516601,0.1035483469204887,0.0978260869565217,10.4597225,276,276.0,1,0,4.4,1.0,sad,1,0.4995,Unboxing,1
normal,0,0,0,1,129.19921875,0.1575703769922256,0.0607705600559711,2490.6201513184033,1632.6629172122043,3224.625612768544,1167.9230071270392,0.9939516129032258,0.1000668780358766,0.1038568098226587,0.0804642640301644,0.10002055285135,0.0867006313051254,0.0919007069001734,0.0850131555764293,0.0605532780863957,0.0828880205819246,0.0596739026417858,0.0749016583087929,0.0819866210921957,0.3,4.752374,30,30.0,1,0,5.8,2.6,sad,0,0.0,Musik,0
normal,0,0,0,0,87.5926906779661,0.0392300859093666,0.0396734252572059,1975.4356871845753,1509.9729746963642,1990.676897801913,910.0275875609004,0.9351927809680064,0.1170516463468136,0.0693895992051244,0.0797640420415271,0.0758512786644849,0.1072805707973431,0.1000368811919907,0.0733876700130529,0.1090425164304807,0.0703628755823165,0.1041138544408653,0.0752345697768416,0.0727636559023758,0.081081081081081,10.241051,37,37.0,0,0,1.4,1.4,happy,1,0.7506,Musik,0
normal,0,0,0,0,107.666015625,0.1268139630556106,0.0571147166192531,3212.963612131724,1091.773264058584,3643.00411600551,753.3194220279323,0.9957173447537472,0.0743629526106552,0.0746314791100901,0.0778082294049844,0.0818464540702327,0.083620634260984,0.0818577744644988,0.0771542137964377,0.0785614098740749,0.0781450362754285,0.0801909391575921,0.0765633377030389,0.0795540455283232,0.3448275862068966,4.9729733,29,29.0,1,0,2.6,1.0,neutral,1,0.0,Prank,0
normal,0,1,0,0,147.65625,0.042368683964014,0.020192751660943,1567.1011614042104,692.5869832251466,1946.271487307267,506.2875880512476,0.9936305732484076,0.0911348485422381,0.0829125753902531,0.0730029900115294,0.0799545317572596,0.0646165283266528,0.1374312250505972,0.0519209129304195,0.0537502963942837,0.0881164288501333,0.0614663209594674,0.1070817081048233,0.0667710916303971,0.0,6.472759,10,10.0,1,0,1.4,1.0,happy,1,0.0,Unboxing,0
top,1,1,0,0,151.99908088235293,0.0311880782246589,0.0118545815348625,3239.716751241247,1408.989991041179,3527.0958567947414,848.9399668099624,0.986,0.0714971763665577,0.0852032763527146,0.0993500583883482,0.0703169383445957,0.1284700089383779,0.0763036498348459,0.1009335159049929,0.0695158568868358,0.1015184828709912,0.0877245865215546,0.0632843698237997,0.1148653135567535,0.0,3.1848872,15,15.0,1,0,1.8,1.0,neutral,1,0.6124,Prank,1
top,1,0,0,0,123.046875,0.0734351873397827,0.0480709262192249,1881.9617492976815,781.8332489229603,1759.237820476707,501.80828005779136,0.9472237493128092,0.1102315150350253,0.1219339506322307,0.1094482169900165,0.0957637211987291,0.0788392041496391,0.0861310423474266,0.1010749887166683,0.0987475381058449,0.0926644808666984,0.1149763966198107,0.0985301271241356,0.1106020774123403,0.2909090909090909,5.5285826,55,55.0,1,0,1.6,1.2,sad,1,0.0,Beauty,1
normal,0,0,0,0,120.18531976744184,0.0290053635835647,0.0198132302612066,2152.541115052481,1260.0499024537305,2383.934741528012,503.6966017326357,0.9559902200488998,0.1002521415957051,0.1349728421311223,0.0590201516039757,0.0953437178759812,0.0450622498788436,0.0471549913915932,0.0690374436546,0.115523335649622,0.1184211310466207,0.0545544868608821,0.0933510006421088,0.1273561980788388,0.0769230769230769,10.549938,13,13.0,1,0,1.0,1.0,happy,0,0.0,Beauty,0
normal,0,1,0,0,103.359375,0.1355052441358566,0.0448862388730049,3492.488108819091,1241.6982181613632,4027.5953717201623,587.4451948765678,1.0,0.0762426121188227,0.0536572194637681,0.0789257978535919,0.0882707838529648,0.0561212429601533,0.0622659043431201,0.0788579071463942,0.086849936398028,0.0600735712234808,0.0714570830070299,0.0871312300113009,0.0648080067308817,0.0,2.8533235,11,11.0,1,0,2.0,1.2,neutral,0,0.0,Fashion,0
top,1,0,0,1,93.9630681818182,0.0252430159598588,0.018299750983715,2800.50152015178,1947.023988726423,3647.714129373567,1288.5619679415947,0.9331896551724138,0.1075080569848268,0.061900245977024,0.1110617420713254,0.0527081505429277,0.0812979229150293,0.116474300537924,0.0695978369752454,0.0717570323132771,0.0847820648088526,0.1147559690856639,0.1098332574212395,0.0646849048496512,0.0,3.4718106,29,29.0,1,0,2.8,1.0,neutral,1,0.0,Comedy,1
top,1,0,0,0,151.99908088235293,0.0529810637235641,0.0232733078300952,1891.3762691527684,1319.1412487951366,2872.761797303727,1137.8096132275627,0.993006993006993,0.0870254086992027,0.0727998685126183,0.0621767178263524,0.0642904227131489,0.0651418647729233,0.0799545796666818,0.0452463284447345,0.067841372469925,0.0625112536683686,0.0420136306827971,0.0616322573140646,0.0623820627827542,0.6111111111111112,1.092372,18,18.0,1,1,2.0,1.0,sad,1,0.9571,Fitness,1
top,1,1,0,0,126.04801829268293,0.0299500152468681,0.0235893130302429,2610.5699646581875,1622.305229855937,3100.3614871629893,922.9189046680888,0.8712460063897763,0.1041976036369063,0.0940341288198506,0.091720499864468,0.0985451336956621,0.0966890763176119,0.1043857568841655,0.0917743479519071,0.0955349854400911,0.0943825201993792,0.1045924243146795,0.1037741074423179,0.1039572941571611,0.082901554404145,8.307592,193,193.0,1,0,2.4,1.6,neutral,1,0.0,Beauty,1
normal,0,0,0,1,77.1338619402985,0.1846628487110138,0.0340558998286724,3085.148915575166,1108.044220511414,3562.7097850613886,569.4816317913629,0.9976415094339622,0.0983404099587331,0.0816968309279389,0.1044100067612614,0.0607344036592041,0.0923873014147599,0.0794203882094726,0.0583699925836331,0.0740221057450673,0.0607879282470147,0.0776510257211096,0.0578216845573646,0.069262616709421,0.0769230769230769,3.2008336,13,13.0,1,0,1.6,1.0,sad,0,0.0,DIY,0
normal,0,0,0,0,103.359375,0.0968155264854431,0.0526270046830177,2120.29395489615,1327.3668586981948,2449.563415698187,762.8284467675696,0.9784366576819408,0.119513471671305,0.0850013240287509,0.0950460138170036,0.0765486766526543,0.0943699081552207,0.1268860656949961,0.0722025641423363,0.1047956542359679,0.0860513398259753,0.0954649262726296,0.0984960164340025,0.0972290652202644,0.0,3.355252,12,12.0,1,0,1.0,1.0,happy,1,0.0,Beauty,0
top,1,0,0,1,103.359375,0.0205977614969015,0.0130286952480673,2504.709485617233,796.7993624153571,2880.685781969698,552.3777811965842,0.7575757575757576,0.0952389514933576,0.0981086489123633,0.0932591111753397,0.0911661239900985,0.0899844613856088,0.0975084964029352,0.0997680339882562,0.0940895329509772,0.0868116438968113,0.0809563743951314,0.0849545467678086,0.0993996398808437,0.1052631578947368,7.429908,19,19.0,1,0,2.0,1.0,angry,1,0.0,Unboxing,1
normal,0,1,0,1,156.60511363636363,0.0876662656664848,0.0285130515694618,3109.418706503662,1597.4209343860084,3444.277819177997,875.8927139094762,1.0,0.1353337230781016,0.0519454969915213,0.0794160771370516,0.1246400043069861,0.0548467413245458,0.1508829868026243,0.0712740407509574,0.1455002834650052,0.0832797747913166,0.0828615890736648,0.1215012181039064,0.0502033592862527,0.0,3.3677704,12,12.0,1,0,1.0,1.0,sad,1,0.9517,Fashion,0
top,1,1,0,0,61.5234375,0.0638787597417831,0.0201356727629899,3156.913187356935,1228.6437311552552,3813.238048149964,578.2890594761326,0.9864406779661016,0.0740365755869886,0.0936549375882668,0.0773010013935367,0.0767869828540113,0.0659900932925597,0.0746824157728205,0.0746005271077693,0.0731119115282062,0.0728857032947324,0.0744199978962375,0.0745010561717471,0.0705691018770398,0.0,7.6658964,9,9.0,1,0,4.2,4.4,neutral,1,0.0,Fashion,1
normal,0,0,0,1,166.70866935483872,0.0311933457851409,0.0370239913463592,2080.271360580322,1104.0216129651376,2898.0910567598708,846.2802225385129,0.8449738903394256,0.1132879067693129,0.1019603744823807,0.1054996052906187,0.1158153068993128,0.1049765686832146,0.1072928806295071,0.0835432510003338,0.0817153508259856,0.0870619134971521,0.097611763102713,0.0893214856512533,0.095086200057353,0.0,4.243449,95,95.0,1,0,3.0,1.4,fear,1,0.8316,Comedy,0
top,1,1,0,0,166.70866935483872,0.0369726680219173,0.0077415485866367,2543.8933264430816,642.6986076431461,3068.2553626567983,516.1162550993221,0.9516806722689076,0.0968729222747646,0.0534755425926141,0.1083503591181264,0.0984770559109187,0.0659355458362417,0.0970233740750589,0.0385828049683661,0.0935474686004161,0.0466298280772529,0.0968740964550274,0.1202372589358125,0.0475431612249908,0.0,12.097389,15,15.0,1,0,1.8,1.0,fear,1,0.0,Prank,1
normal,0,0,0,0,132.51201923076923,0.1022976785898208,0.0380081348121166,2526.763499095547,980.7858251580908,3398.718202379849,730.1151420175908,0.9969104016477858,0.10765458870429,0.0530974013658538,0.0499614291387792,0.0728868089913249,0.048029779270812,0.1134940842273573,0.0646790844762834,0.0937755327875707,0.0481117713401494,0.0594160759601754,0.0870659504590071,0.0440296127230112,0.7,10.470601,30,30.0,1,0,6.0,2.8,happy,1,0.0,Gaming,0
normal,0,0,0,1,99.38401442307692,0.1038383021950721,0.0326234064996242,3309.39702940045,863.8898562405072,3633.1025871225634,569.9590446770867,0.997291807718348,0.0809572953042357,0.0511561014144885,0.0799423724853927,0.0634758574571325,0.057693689772679,0.0752327957611305,0.0601236202022456,0.0634665657023722,0.0453314788789458,0.0681294404501313,0.0476824235831664,0.0652114613142319,0.5777777777777777,10.488146,45,45.0,0,0,2.4,1.0,sad,1,0.7824,Prank,0
top,1,0,0,0,109.9567819148936,0.0270844269543886,0.0211628582328557,2307.168747199014,1729.0075625855857,2700.649562130767,925.332094330344,0.959278111985192,0.1214771420021946,0.1174954197362252,0.1105609276136007,0.1125295395682137,0.0983189221152773,0.10552111311339,0.0976305717379478,0.1128520963123811,0.0992244789139397,0.1045513761491108,0.1013024385707302,0.1131037828620242,0.0,5.563395,65,65.0,1,0,1.4,1.2,fear,1,0.9899,Comedy,1
top,1,1,0,0,135.99917763157896,0.0378753803670406,0.0231935568153858,4363.44613804534,1853.7224617623224,3939.492382399664,832.7759114445358,0.9973544973544972,0.0724581291134903,0.0938836793866253,0.0923907916488717,0.082050219145261,0.0786121246344878,0.0691388113236716,0.0745612015642515,0.0718333872614183,0.0773815893903951,0.0881776379663623,0.0741747062333359,0.1022822372119751,0.0833333333333333,5.0068955,12,12.0,1,0,1.6,1.4,happy,0,0.0,Fashion,1
normal,0,0,1,0,129.19921875,0.0666131898760795,0.0196501705795526,2517.44945787184,1120.5817286168449,3495.9639500301537,589.73680143207,0.9920318725099602,0.0911745527512801,0.0647112920450183,0.0949305751741085,0.1264487365475369,0.1014782985241255,0.0912291189007254,0.0756347589845015,0.1461111735945132,0.0671547824437052,0.0540714592184897,0.1159238536980609,0.0848962040064419,0.0,5.516214,8,8.0,1,0,1.8,1.0,neutral,0,0.0,Fashion,0
normal,0,1,0,0,120.18531976744184,0.0424804762005806,0.0274821314960718,2395.88433999353,1279.514994878045,2898.2348825900763,703.2374779229375,0.901685393258427,0.1021281841686297,0.0884203984502349,0.0851083414791524,0.0830297972831083,0.0882289138989373,0.1018533011946065,0.0771598393893863,0.0852711786865087,0.0790189223908744,0.0953109586111532,0.1043354681778668,0.0863363791845915,0.3636363636363636,7.4033127,11,11.0,1,0,2.2,1.4,happy,1,0.0,Fitness,0
normal,0,1,0,0,126.04801829268293,0.1742761433124542,0.1158629581332206,3562.231200976287,1881.4365121168744,3370.2793743806933,736.7128429873637,0.9895968790637192,0.1161761637055341,0.1112805611791738,0.089310324755562,0.0692057098533108,0.0595499092511683,0.0872367059814321,0.0848364809032572,0.0795740848740705,0.0726988635355255,0.0720380780857719,0.0768153436124393,0.0909995408556067,0.125,7.9634094,24,24.0,1,0,6.2,3.8,sad,1,0.0,Gaming,0
normal,0,0,0,0,151.99908088235293,0.0412828810513019,0.0242988672107458,2041.3863087533107,1323.7452312387168,2590.164241978282,799.5449905159824,0.8930141670737665,0.1153353162237897,0.0777130930413934,0.1174454515137908,0.0711576119071262,0.0584832066186332,0.0997475947149165,0.0783472835827043,0.1033802005040559,0.0916944552024539,0.1043122025388939,0.1307769938341449,0.0710543861168881,0.064516129032258,3.9836428,62,62.0,1,0,1.2,1.0,sad,0,0.0,Beauty,0
normal,0,0,0,0,129.19921875,0.0208982899785041,0.0070789940655231,2194.740736714358,1521.349576791095,2944.3577878974256,1248.2856119253422,0.9938811188811189,0.0720785666371755,0.0770806311748784,0.0770611402528179,0.1142700093935328,0.0543562493565097,0.110676984526587,0.1018335145383525,0.0563537023336754,0.0539438336860895,0.0536537429009716,0.1125647645790614,0.0617751539372359,0.0857142857142857,7.166003,35,35.0,1,0,1.4,1.0,angry,0,0.0,Prank,0
normal,0,0,0,0,112.34714673913044,0.0851366445422172,0.0692740157246589,1786.301893276157,1364.6533134006804,2320.8969728269394,742.260850044429,0.928030303030303,0.0952324195809943,0.1027053794233679,0.11960883569973,0.1231280472977861,0.1087369032745575,0.0997383135500573,0.0824678922690323,0.078695128288967,0.0863917254284737,0.064836352663788,0.0705933398103863,0.0707888457402148,0.0,4.32352,8,8.0,1,0,1.8,1.0,neutral,0,0.0,Fashion,0
normal,0,1,0,0,109.9567819148936,0.0437172278761863,0.0399633310735225,1632.1976769248768,425.38526106647544,2379.2517632049367,585.0095015724892,0.9402654867256636,0.0966025161401793,0.116746176370863,0.0818778242614397,0.0897724730150019,0.1111836254702669,0.1010012235144875,0.101554458968104,0.0894557510439731,0.0935423651199283,0.0892348760574672,0.0737031709106438,0.0856804189842337,0.1333333333333333,9.262704,15,15.0,1,0,3.4,2.0,neutral,1,-0.7506,Gaming,0
