video_id,bpm,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,speech_ratio,chroma_var_0,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,chroma_var_7,chroma_var_8,chroma_var_9,chroma_var_10,chroma_var_11
normal_56_likes_18100_id_7524003882544926007,112.34714673913044,0.05967339873313904,0.05142528563737869,1836.9922585789172,1053.6480807163114,2596.7131816440146,778.9037409350923,0.96280276816609,0.08536271406265519,0.1019954600267828,0.09269958284956106,0.0990075394569062,0.0975052031917518,0.1147804486372735,0.0905054511648412,0.11423261994287871,0.13031032895248823,0.12629880826423234,0.12486086594803067,0.09255068237547052
normal_57_likes_13500_id_7518459843343060238,114.84375,0.02564501203596592,0.025078680366277695,3002.852518685575,1655.9645082057962,2869.437711229166,739.2151893747022,0.8537853107344633,0.09786509179237432,0.08953203177216877,0.08022810398101479,0.08185979173209408,0.07904164814229238,0.087596491365417,0.1152378621181457,0.10906854831747831,0.10404925799555233,0.09098690513145981,0.08950519882039316,0.08734082392191175
normal_58_likes_76600_id_7525596263971114270,129.19921875,0.041589826345443726,0.015725838020443916,2682.3476811964447,1643.773977274765,2980.562620474467,1138.1780240734638,0.878698224852071,0.09238738174951196,0.07869650935032689,0.08308078775907828,0.08558884422425177,0.08399247817460634,0.10280458120742357,0.0835062376923959,0.0803042189187063,0.08052176558377477,0.07477535204734681,0.07432147636739503,0.06829389787035874
normal_59_likes_47900_id_7535597272009116958,86.1328125,0.03197114169597626,0.027951251715421677,2751.586749973746,1707.8596990364251,2580.4356416028477,835.8672118017771,0.9261057173678533,0.11537243456911465,0.09895938053033243,0.08434982551322438,0.09458801459261708,0.08224272983998618,0.08929050091022223,0.09644265023170709,0.09512636168516994,0.09727002754575657,0.11187209949221463,0.10396491889609953,0.11910733765377174
normal_5_likes_43000_id_7506913208318496046,143.5546875,0.009803489781916142,0.009919407777488232,2419.714557373974,1277.7216369200953,2516.8995783825194,1067.2777590005187,0.9834394904458599,0.1039055231288117,0.10147980496208198,0.10400716919950613,0.09267127026915155,0.0883238368132831,0.08859529406887084,0.10005283310289273,0.10044887636286054,0.12048122442669959,0.10517309201918439,0.10840942499501738,0.10218032576324027
normal_60_likes_50100_id_7561200888036003103,77.1338619402985,0.1846628487110138,0.03405589982867241,3085.148915575166,1108.044220511414,3562.7097850613886,569.4816317913629,0.9976415094339622,0.09834040995873311,0.08169683092793899,0.10441000676126141,0.060734403659204184,0.09238730141475997,0.0794203882094726,0.05836999258363314,0.07402210574506732,0.06078792824701477,0.07765102572110968,0.05782168455736464,0.06926261670942101
normal_61_likes_59200_id_7557534743001074974,172.265625,0.1243276298046112,0.044151969254016876,2455.60527047196,1201.7318904623803,2874.2667203429796,862.1388729932132,0.990909090909091,0.10205570149811408,0.09983678634698395,0.08850319626917764,0.09058366347295865,0.1138292188324825,0.08706830872789846,0.07890652431415611,0.08185787194944472,0.08406797246943004,0.1170101739339788,0.11470508255766952,0.11343273968946496
normal_62_likes_77200_id_7552317372590214431,84.72079918032787,0.09308979660272598,0.05815808102488518,2274.6339128210398,1599.1582916029997,2917.1182304052427,1018.9175825995311,1.0,0.09217962287017295,0.08032756822510484,0.08606052628043694,0.09847834971623257,0.10722757289279271,0.11926335636538635,0.12001140389505405,0.10725322843548862,0.0898637317488937,0.10381142737955118,0.0950956831195489,0.09098982308290783
normal_63_likes_105400_id_7513261762968341806,123.046875,0.1178559735417366,0.033213771879673004,2937.387139339057,920.2320299195137,3776.4872772122653,499.2248745252508,1.0,0.0536770196429091,0.05139610805448344,0.08866185461964862,0.036318534311776444,0.09315788337573919,0.051307010218202144,0.07413523751464925,0.04554693742236281,0.05100512595744598,0.10965625861293736,0.0738668206810939,0.07122631516716592
normal_64_likes_10600_id_7483001771346922794,87.5926906779661,0.02243368700146675,0.02251029945909977,3184.436684183531,1451.1713040647435,3595.7056028443085,750.1648955130621,0.9669247009148487,0.09042094693425838,0.08462231982464997,0.08754869095177273,0.09302073704646943,0.08555764218200711,0.09321580857635627,0.09220580206493949,0.09640379523039005,0.08779813938053396,0.08868677250142769,0.0814608753675707,0.08461254225107005
normal_65_likes_74500_id_7560117671044451598,103.359375,0.13550524413585663,0.04488623887300491,3492.488108819091,1241.6982181613632,4027.5953717201623,587.4451948765678,1.0,0.07624261211882276,0.05365721946376818,0.07892579785359191,0.08827078385296484,0.05612124296015338,0.062265904343120175,0.07885790714639429,0.08684993639802803,0.06007357122348085,0.07145708300702998,0.08713123001130091,0.06480800673088177
normal_66_likes_55200_id_7557540715673373966,114.84375,0.044564615935087204,0.039154861122369766,2733.664134605672,2289.559938780584,2801.6932144409716,1067.0852434879964,0.9313725490196079,0.13279253639789929,0.1490443729642188,0.115099917258177,0.11166645844686138,0.09706116264512009,0.08849252208047247,0.09618859650016746,0.09739440522231214,0.08010566882734561,0.09124612383326287,0.09831677443265754,0.11373960307815263
normal_67_likes_14300_id_7516941123676294430,147.65625,0.0401509664952755,0.03536757454276085,2754.190149283398,1812.6613665712907,2698.3494999736295,929.8447739185505,0.953521630318198,0.10866922335414048,0.10524557311189205,0.1028101656507977,0.09801866878494227,0.09081486269416436,0.09759877179906819,0.10148679864756584,0.09951240193239395,0.09797863801260935,0.10912028999906892,0.10516023609229162,0.11213888405016659
normal_68_likes_49600_id_7553693101458541837,107.666015625,0.051937710493803024,0.028628259897232056,1681.519735477406,956.6906274005556,2623.367225413672,754.0881079611331,0.9492537313432836,0.07429257382122606,0.07380946449012053,0.061910757618976756,0.07634374875330009,0.07129155918624816,0.0837432415845443,0.06910087700810336,0.06430370008870266,0.0639364970566319,0.06535258034140483,0.06302255008821721,0.07329763659069705
